185745001	0.002704488	2.617582	0.603459
185746001	0.0031229674	2.474552	-1.098789
185747001	0.003154933	1.576982	-2.596882
185748001	0.0034136438	1.593189	-2.050792
185749001	0.0028368682	0.858920	-4.919523
185750001	0.0017521634	0.069346	-6.173224
185751001	0.0012693074	-0.403760	-6.403469
185752001	0.0008979228	-0.705690	-4.782187
185753001	0.0004641328	-1.238407	-5.183639
185754001	0.0004653194	-1.190993	-3.185641
185755001	0.0005264052	-1.196481	-4.211326
185756001	0.0005060316	-1.208742	-1.763875
185757001	0.000500889	-0.933080	-1.827218
185758001	0.0005133904	-0.894187	-1.795555
185759001	0.0004441844	-0.941058	-0.777620
185760001	0.0004041464	-0.888392	1.193782
185761001	0.0006478934	-0.162087	0.479414
185762001	0.0006992382	-0.239794	-2.180916
185763001	0.0012433382	0.663214	-3.072855
185764001	0.0017930494	1.053409	-3.146746
185765001	0.0023294928	1.423293	-2.529468
185766001	0.002838314	1.858988	-1.941249
185767001	0.0031114698	2.222677	0.790305
185768001	0.0028081784	1.675830	1.844060
185769001	0.0030100368	2.061993	1.682744
185770001	0.0032098702	2.089227	1.056632
185771001	0.0028836852	1.600612	1.329468
185772001	0.0033887136	1.837441	2.173196
185773001	0.0036071944	2.195595	1.998802
185774001	0.0034284744	2.206730	3.308515
185775001	0.0037799574	2.431904	3.893515
185776001	0.003659523	2.762792	4.363416
185777001	0.0029558384	2.357146	3.682082
185778001	0.002749743	1.856643	0.772781
185779001	0.0022451108	1.081638	-1.955199
185780001	0.0013700954	-0.084064	-1.944114
185781001	0.001208225	-0.625927	-3.183875
185782001	0.0014067252	-0.441947	-4.128048
185783001	0.0014198574	-0.222571	-2.608443
185784001	0.0016192782	0.275041	-4.945918
185785001	0.0014634476	0.198934	-7.050602
185786001	0.0013821562	0.329880	-6.694417
185787001	0.0016345798	0.413738	-9.462367
185788001	0.0018026206	0.608700	-8.084303
185789001	0.0015373212	0.125890	-5.509746
185790001	0.0014621624	0.141892	-3.634929
185791001	0.0014767248	-0.078934	-5.004003
185792001	0.0008913164	-0.582619	-1.536432
185793001	0.000451893	-1.608048	-1.515097
185794001	0.0004880452	-1.527599	-0.279516
185795001	0.0007012476	-1.286508	-4.279984
185796001	0.0005938604	-1.386043	-6.584799
185797001	0.0006750866	-1.578148	-11.502411
185798001	0.000745536	-1.391731	-16.538532
185799001	0.0007648442	-1.406505	-19.730080
185800001	0.0008252596	-1.353365	-21.101240
185801001	0.0009233966	-1.378330	-29.120880
185802001	0.0008001674	-1.347131	-28.313465
185803001	0.0006944062	-1.643582	-29.356398
185804001	0.0007849156	-1.562024	-31.480005
185805001	0.0005608786	-1.864238	-32.691012
185806001	0.0006125604	-1.662475	-21.896104
185807001	0.0006973526	-1.561990	-17.771820
185808001	0.000741548	-1.322313	-11.669236
185809001	0.0005459994	-1.589069	-6.361662
185810001	0.000472694	-1.615075	-1.724299
185811001	0.0002359252	-2.151791	-4.995697
185812001	0.0002523558	-2.015026	-5.333175
185813001	0.0003978176	-1.650647	-6.524716
185814001	0.0004247644	-1.615143	-6.484119
185815001	0.0003731372	-1.654161	-6.863349
185816001	0.0004871208	-1.080370	-5.814871
185817001	0.0005562322	-1.160846	-5.731503
185818001	0.0004010848	-1.696111	-4.541736
185819001	0.0004872968	-1.405765	-4.981172
185820001	0.0005633312	-1.477855	-2.631965
185821001	0.0005310222	-1.641185	0.667581
185822001	0.0005535238	-1.664492	-1.777565
185823001	0.0007541042	-1.299462	-2.449016
185824001	0.0008233056	-1.282962	-3.686358
185825001	0.001242806	-0.603111	-5.653442
185826001	0.0014994246	-0.331027	-6.614563
185827001	0.0015260162	-0.326493	-4.037968
185828001	0.001421568	-0.261763	-4.075503
185829001	0.001468371	-0.380220	-2.302607
185830001	0.001194746	-0.813680	-5.559138
185831001	0.0010948216	-0.786128	-4.032065
185832001	0.0009703374	-1.001963	-9.652275
185833001	0.0009341348	-1.341497	-8.824404
185834001	0.0008857218	-1.348986	-8.974827
185835001	0.0011051906	-1.088698	-4.113763
185836001	0.0011614204	-1.193200	-6.136501
185837001	0.0014638992	-0.789482	-1.105401
185838001	0.0015433514	-0.627373	-2.964494
185839001	0.0013791102	-0.742853	-2.871101
185840001	0.0010548108	-0.949478	-2.374171
185841001	0.000906383	-0.956844	-1.791783
185842001	0.000656171	-1.188767	-1.017165
185843001	0.0007633952	-0.737090	-0.359448
185844001	0.0007789284	-0.541446	-0.287531
185845001	0.0010234024	-0.387811	-2.123961
185846001	0.0012747214	0.042215	-4.190393
185847001	0.0011935002	-0.016816	-5.262756
185848001	0.0013196592	-0.029799	-3.934179
185849001	0.0016699854	0.422897	-5.028066
